instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S1_baseline_01.txt,S1_baseline,20,True,32900.0,32900.0,0.0,20,0.15978217124938965,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,32900.0,0.0,
generated_instances_v2/S1_baseline_02.txt,S1_baseline,20,True,27600.0,28000.0,400.0,19,0.13151907920837402,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,28200.0,0.02127659574468085,
generated_instances_v2/S1_baseline_03.txt,S1_baseline,20,True,23800.0,30800.0,7000.0,19,0.13043975830078125,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,23800.0,0.0,
generated_instances_v2/S1_baseline_04.txt,S1_baseline,20,True,19100.0,36300.0,17200.0,15,0.1481010913848877,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,26600.0,0.2819548872180451,
generated_instances_v2/S1_baseline_05.txt,S1_baseline,20,True,28600.0,35600.0,7000.0,17,0.12865591049194336,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,28600.0,0.0,
generated_instances_v2/S1_baseline_06.txt,S1_baseline,20,True,25100.0,39100.0,14000.0,18,0.05943179130554199,OPTIMAL,30500.0,0.0,40900.0,10400.0,18.0,0.17704918032786884,OPT,30500.0,0.17704918032786884,
generated_instances_v2/S1_baseline_07.txt,S1_baseline,20,True,32500.0,34700.0,2200.0,17,0.12645292282104492,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,32800.0,0.009146341463414634,
generated_instances_v2/S1_baseline_08.txt,S1_baseline,20,True,37700.0,37700.0,0.0,20,0.14197206497192383,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,37700.0,0.0,
generated_instances_v2/S1_baseline_09.txt,S1_baseline,20,True,7000.0,19000.0,12000.0,19,0.12877392768859863,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,7000.0,0.0,
generated_instances_v2/S1_baseline_10.txt,S1_baseline,20,True,26500.0,30500.0,4000.0,19,0.12431120872497559,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,26500.0,0.0,
generated_instances_v2/S2_high_low_level_demand_01.txt,S2_high_low_level_demand,20,True,23400.0,23400.0,0.0,20,0.14226579666137695,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,23400.0,0.0,
generated_instances_v2/S2_high_low_level_demand_02.txt,S2_high_low_level_demand,20,True,22300.0,22300.0,0.0,20,0.13991403579711914,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,22300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_03.txt,S2_high_low_level_demand,20,True,15900.0,15900.0,0.0,20,0.13045287132263184,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,15900.0,0.0,
generated_instances_v2/S2_high_low_level_demand_04.txt,S2_high_low_level_demand,20,True,18600.0,18600.0,0.0,20,0.1412818431854248,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,18600.0,0.0,
generated_instances_v2/S2_high_low_level_demand_05.txt,S2_high_low_level_demand,20,True,21300.0,21300.0,0.0,20,0.12818217277526855,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,21300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_06.txt,S2_high_low_level_demand,20,True,19500.0,19500.0,0.0,20,0.12408185005187988,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19500.0,0.0,
generated_instances_v2/S2_high_low_level_demand_07.txt,S2_high_low_level_demand,20,True,20000.0,20000.0,0.0,20,0.11839604377746582,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,20000.0,0.0,
generated_instances_v2/S2_high_low_level_demand_08.txt,S2_high_low_level_demand,20,True,19800.0,19800.0,0.0,20,0.14631390571594238,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19800.0,0.0,
generated_instances_v2/S2_high_low_level_demand_09.txt,S2_high_low_level_demand,20,True,15300.0,15300.0,0.0,20,0.13336896896362305,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,15300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_10.txt,S2_high_low_level_demand,20,True,18500.0,20700.0,2200.0,19,0.13050484657287598,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,18500.0,0.0,
generated_instances_v2/S3_geographic_imbalance_01.txt,S3_geographic_imbalance,20,True,19300.0,32900.0,13600.0,15,0.059808969497680664,OPTIMAL,25600.0,0.0,35000.0,9400.0,17.0,0.24609375,OPT,25600.0,0.24609375,
generated_instances_v2/S3_geographic_imbalance_02.txt,S3_geographic_imbalance,20,True,-3700.0,29100.0,32800.0,12,0.13875818252563477,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,3950.0,1.9367088607594938,
generated_instances_v2/S3_geographic_imbalance_03.txt,S3_geographic_imbalance,20,True,32500.0,32500.0,0.0,20,0.12991595268249512,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,32500.0,0.0,
generated_instances_v2/S3_geographic_imbalance_04.txt,S3_geographic_imbalance,20,True,22600.0,27000.0,4400.0,16,0.12539386749267578,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,24250.0,0.06804123711340206,
generated_instances_v2/S3_geographic_imbalance_05.txt,S3_geographic_imbalance,20,True,20300.0,29900.0,9600.0,16,0.13259005546569824,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,23000.0,0.11739130434782609,
generated_instances_v2/S3_geographic_imbalance_06.txt,S3_geographic_imbalance,20,True,22300.0,34700.0,12400.0,15,0.1481630802154541,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,28375.0,0.21409691629955946,
generated_instances_v2/S3_geographic_imbalance_07.txt,S3_geographic_imbalance,20,True,12700.0,23500.0,10800.0,17,0.1325521469116211,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,13750.0,0.07636363636363637,
generated_instances_v2/S3_geographic_imbalance_08.txt,S3_geographic_imbalance,20,True,22700.0,33300.0,10600.0,14,0.12923860549926758,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,33500.0,0.32238805970149254,
generated_instances_v2/S3_geographic_imbalance_09.txt,S3_geographic_imbalance,20,True,29600.0,31600.0,2000.0,19,0.1474592685699463,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,29600.0,0.0,
generated_instances_v2/S3_geographic_imbalance_10.txt,S3_geographic_imbalance,20,True,21900.0,23500.0,1600.0,18,0.13819026947021484,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,23025.0,0.048859934853420196,
generated_instances_v2/S4_high_order_load_01.txt,S4_high_order_load,40,True,18000.0,38000.0,20000.0,30,0.4588642120361328,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,25800.0,0.3023255813953488,
generated_instances_v2/S4_high_order_load_02.txt,S4_high_order_load,40,True,17400.0,33000.0,15600.0,31,0.491441011428833,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,24000.000003,0.27500000009062503,
generated_instances_v2/S4_high_order_load_03.txt,S4_high_order_load,40,True,41600.0,46000.0,4400.0,36,0.4313199520111084,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,42800.0,0.028037383177570093,
generated_instances_v2/S4_high_order_load_04.txt,S4_high_order_load,40,True,11100.0,35700.0,24600.0,27,0.55364990234375,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,20250.0,0.45185185185185184,
generated_instances_v2/S4_high_order_load_05.txt,S4_high_order_load,40,True,26500.0,46500.0,20000.0,27,0.5260930061340332,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,28300.000012000004,0.06360424067974392,
generated_instances_v2/S4_high_order_load_06.txt,S4_high_order_load,40,True,42600.0,49600.0,7000.0,39,0.43755197525024414,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,48300.0,0.11801242236024845,
generated_instances_v2/S4_high_order_load_07.txt,S4_high_order_load,40,True,4600.0,29600.0,25000.0,18,0.45092296600341797,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,21333.333325,0.7843749999157715,
generated_instances_v2/S4_high_order_load_08.txt,S4_high_order_load,40,True,24000.0,39800.0,15800.0,33,0.5538780689239502,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,27450.0,0.12568306010928962,
generated_instances_v2/S4_high_order_load_09.txt,S4_high_order_load,40,True,5700.0,27500.0,21800.0,26,0.5469162464141846,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,16114.28571,0.6462765956506055,
generated_instances_v2/S4_high_order_load_10.txt,S4_high_order_load,40,True,-5100.0,36500.0,41600.0,28,0.5528192520141602,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19242.857130000004,1.2650334077494654,
generated_instances_v2/S5_tight_relo_budget_01.txt,S5_tight_relo_budget,20,True,8100.0,19700.0,11600.0,12,0.16281509399414062,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,8100.0,0.0,
generated_instances_v2/S5_tight_relo_budget_02.txt,S5_tight_relo_budget,20,True,12300.0,20900.0,8600.0,14,0.1499159336090088,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,12600.0,0.023809523809523808,
generated_instances_v2/S5_tight_relo_budget_03.txt,S5_tight_relo_budget,20,True,15700.0,25100.0,9400.0,17,0.1364138126373291,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,19800.000010000003,0.20707070747117653,
