instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S3_geographic_imbalance_09.txt,S3_geographic_imbalance,20,True,29600.0,31600.0,2000.0,19,1.8530187606811523,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,29600.0,0.0,
generated_instances_v2/S3_geographic_imbalance_10.txt,S3_geographic_imbalance,20,True,21900.0,23500.0,1600.0,18,2.4238052368164062,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,23025.0,0.048859934853420196,
generated_instances_v2/S4_high_order_load_01.txt,S4_high_order_load,40,True,18000.0,38000.0,20000.0,30,11.750094175338745,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,25800.0,0.3023255813953488,
generated_instances_v2/S4_high_order_load_02.txt,S4_high_order_load,40,True,17400.0,33000.0,15600.0,31,14.131789922714233,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,24000.000003,0.27500000009062503,
generated_instances_v2/S4_high_order_load_03.txt,S4_high_order_load,40,True,41600.0,46000.0,4400.0,36,13.4546639919281,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,42800.0,0.028037383177570093,
generated_instances_v2/S4_high_order_load_04.txt,S4_high_order_load,40,True,11100.0,35700.0,24600.0,27,13.17882490158081,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,20250.0,0.45185185185185184,
generated_instances_v2/S4_high_order_load_05.txt,S4_high_order_load,40,True,26500.0,46500.0,20000.0,27,13.50478482246399,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,28300.0,0.0636042402826855,
generated_instances_v2/S4_high_order_load_06.txt,S4_high_order_load,40,True,42600.0,49600.0,7000.0,39,14.763697862625122,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,48300.000003,0.11801242241503031,
generated_instances_v2/S4_high_order_load_07.txt,S4_high_order_load,40,True,4600.0,29600.0,25000.0,18,13.86069393157959,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,21333.333325,0.7843749999157715,
generated_instances_v2/S4_high_order_load_08.txt,S4_high_order_load,40,True,24000.0,39800.0,15800.0,33,14.660223960876465,GUROBI_ERROR_10010,,,,,,,LP_RELAX_CBC,27450.0,0.12568306010928962,
