Data name,Time,Profit,Feasibility,Revenue
instance04.txt,0.00780487060546875,54400.0,True,117200.0
instance05.txt,0.0010328292846679688,106800.0,True,117000.0
instance02.txt,0.001870870590209961,37800.0,True,47800.0
instance03.txt,0.0006248950958251953,50000.0,True,61600.0
instance01.txt,0.00044417381286621094,27900.0,True,27900.0
