instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S1_baseline_01.txt,S1_baseline,20,True,32900.0,32900.0,0.0,20,0.04719376564025879,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,32900.0,0.0,
generated_instances_v2/S1_baseline_02.txt,S1_baseline,20,True,25800.0,27400.0,1600.0,18,0.05248689651489258,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,28200.0,0.0851063829787234,
generated_instances_v2/S1_baseline_03.txt,S1_baseline,20,True,23800.0,30800.0,7000.0,19,0.042054176330566406,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,34300.0,0.30612244897959184,
generated_instances_v2/S1_baseline_04.txt,S1_baseline,20,True,24200.0,38000.0,13800.0,14,0.046025991439819336,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,44900.0,0.4610244988864143,
generated_instances_v2/S1_baseline_05.txt,S1_baseline,20,True,28600.0,35600.0,7000.0,17,0.042160987854003906,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,39100.0,0.26854219948849106,
generated_instances_v2/S1_baseline_06.txt,S1_baseline,20,True,25100.0,39100.0,14000.0,18,0.06096816062927246,OPTIMAL,30500.0,0.0,40900.0,10400.0,18.0,0.17704918032786884,OPT,30500.0,0.17704918032786884,
generated_instances_v2/S1_baseline_07.txt,S1_baseline,20,True,26500.0,32700.0,6200.0,16,0.04191327095031738,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,35800.0,0.25977653631284914,
generated_instances_v2/S1_baseline_08.txt,S1_baseline,20,True,37700.0,37700.0,0.0,20,0.03564286231994629,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,37700.0,0.0,
generated_instances_v2/S1_baseline_09.txt,S1_baseline,20,True,7000.0,19000.0,12000.0,19,0.0400090217590332,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,25000.0,0.72,
generated_instances_v2/S1_baseline_10.txt,S1_baseline,20,True,26500.0,30500.0,4000.0,19,0.036434173583984375,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,32500.0,0.18461538461538463,
generated_instances_v2/S2_high_low_level_demand_01.txt,S2_high_low_level_demand,20,True,23400.0,23400.0,0.0,20,0.03670001029968262,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,23400.0,0.0,
generated_instances_v2/S2_high_low_level_demand_02.txt,S2_high_low_level_demand,20,True,22300.0,22300.0,0.0,20,0.03537893295288086,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,22300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_03.txt,S2_high_low_level_demand,20,True,15900.0,15900.0,0.0,20,0.03800082206726074,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,15900.0,0.0,
generated_instances_v2/S2_high_low_level_demand_04.txt,S2_high_low_level_demand,20,True,18600.0,18600.0,0.0,20,0.03437209129333496,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,18600.0,0.0,
generated_instances_v2/S2_high_low_level_demand_05.txt,S2_high_low_level_demand,20,True,21300.0,21300.0,0.0,20,0.03547811508178711,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,21300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_06.txt,S2_high_low_level_demand,20,True,19500.0,19500.0,0.0,20,0.04513096809387207,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,19500.0,0.0,
generated_instances_v2/S2_high_low_level_demand_07.txt,S2_high_low_level_demand,20,True,20000.0,20000.0,0.0,20,0.031091928482055664,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,20000.0,0.0,
generated_instances_v2/S2_high_low_level_demand_08.txt,S2_high_low_level_demand,20,True,19800.0,19800.0,0.0,20,0.03920912742614746,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,19800.0,0.0,
generated_instances_v2/S2_high_low_level_demand_09.txt,S2_high_low_level_demand,20,True,15300.0,15300.0,0.0,20,0.041513919830322266,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,15300.0,0.0,
generated_instances_v2/S2_high_low_level_demand_10.txt,S2_high_low_level_demand,20,True,18500.0,20700.0,2200.0,19,0.036620140075683594,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,21800.0,0.15137614678899083,
generated_instances_v2/S3_geographic_imbalance_01.txt,S3_geographic_imbalance,20,True,22300.0,33900.0,11600.0,16,0.05626535415649414,OPTIMAL,25600.0,0.0,35000.0,9400.0,17.0,0.12890625,OPT,25600.0,0.12890625,
generated_instances_v2/S3_geographic_imbalance_02.txt,S3_geographic_imbalance,20,True,-3700.0,29100.0,32800.0,12,0.03642702102661133,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,45500.0,1.0813186813186813,
generated_instances_v2/S3_geographic_imbalance_03.txt,S3_geographic_imbalance,20,True,32500.0,32500.0,0.0,20,0.037153005599975586,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,32500.0,0.0,
