instance_path,scenario,n_orders,feasible,profit_heuristic,revenue_heuristic,compensation_heuristic,n_accepted_heuristic,runtime_s,mip_status,mip_profit,mip_mipgap,mip_revenue,mip_compensation,mip_n_accepted,gap_to_opt,ub_type,ub_profit,gap_to_ub,error_heuristic
generated_instances_v2/S3_geographic_imbalance_10.txt,S3_geographic_imbalance,20,True,21900.0,23500.0,1600.0,18,0.043396949768066406,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,24300.0,0.09876543209876543,
generated_instances_v2/S4_high_order_load_01.txt,S4_high_order_load,40,True,18000.0,38000.0,20000.0,30,0.18891596794128418,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48000.0,0.625,
generated_instances_v2/S4_high_order_load_02.txt,S4_high_order_load,40,True,17400.0,33000.0,15600.0,31,0.21959280967712402,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,40800.0,0.5735294117647058,
generated_instances_v2/S4_high_order_load_03.txt,S4_high_order_load,40,True,41600.0,46000.0,4400.0,36,0.20763087272644043,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48200.0,0.13692946058091288,
generated_instances_v2/S4_high_order_load_04.txt,S4_high_order_load,40,True,11100.0,35700.0,24600.0,27,0.2744159698486328,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,48000.0,0.76875,
generated_instances_v2/S4_high_order_load_05.txt,S4_high_order_load,40,True,26500.0,46500.0,20000.0,27,0.2508540153503418,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,56500.0,0.5309734513274337,
generated_instances_v2/S4_high_order_load_06.txt,S4_high_order_load,40,True,42600.0,49600.0,7000.0,39,0.16439604759216309,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,53100.0,0.1977401129943503,
generated_instances_v2/S4_high_order_load_07.txt,S4_high_order_load,40,True,4600.0,29600.0,25000.0,18,0.18542098999023438,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,42100.0,0.8907363420427553,
generated_instances_v2/S4_high_order_load_08.txt,S4_high_order_load,40,True,24000.0,39800.0,15800.0,33,0.27908921241760254,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,47700.0,0.4968553459119497,
generated_instances_v2/S4_high_order_load_09.txt,S4_high_order_load,40,True,5700.0,27500.0,21800.0,26,0.27458906173706055,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,38400.0,0.8515625,
generated_instances_v2/S4_high_order_load_10.txt,S4_high_order_load,40,True,-5100.0,36500.0,41600.0,28,0.2605159282684326,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,57300.0,1.0890052356020943,
generated_instances_v2/S5_tight_relo_budget_01.txt,S5_tight_relo_budget,20,True,8100.0,19700.0,11600.0,12,0.05420112609863281,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,25500.0,0.6823529411764706,
generated_instances_v2/S5_tight_relo_budget_02.txt,S5_tight_relo_budget,20,True,12300.0,20900.0,8600.0,14,0.05951499938964844,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,25200.0,0.5119047619047619,
generated_instances_v2/S5_tight_relo_budget_03.txt,S5_tight_relo_budget,20,True,15700.0,25100.0,9400.0,17,0.0448000431060791,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,29800.0,0.47315436241610737,
generated_instances_v2/S5_tight_relo_budget_04.txt,S5_tight_relo_budget,20,True,22700.0,24900.0,2200.0,18,0.05652475357055664,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,26000.0,0.12692307692307692,
generated_instances_v2/S5_tight_relo_budget_05.txt,S5_tight_relo_budget,20,True,12400.0,20600.0,8200.0,13,0.08196806907653809,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,24700.0,0.4979757085020243,
generated_instances_v2/S5_tight_relo_budget_06.txt,S5_tight_relo_budget,20,True,-4700.0,26300.0,31000.0,11,0.07757997512817383,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,41800.0,1.11244019138756,
generated_instances_v2/S5_tight_relo_budget_07.txt,S5_tight_relo_budget,20,True,1300.0,16100.0,14800.0,11,0.051672935485839844,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,23500.0,0.9446808510638298,
generated_instances_v2/S5_tight_relo_budget_08.txt,S5_tight_relo_budget,20,True,20200.0,24800.0,4600.0,16,0.08391928672790527,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,27100.0,0.25461254612546125,
generated_instances_v2/S5_tight_relo_budget_09.txt,S5_tight_relo_budget,20,True,2700.0,16300.0,13600.0,11,0.059340715408325195,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,23100.0,0.8831168831168831,
generated_instances_v2/S5_tight_relo_budget_10.txt,S5_tight_relo_budget,20,True,10400.0,28400.0,18000.0,16,0.0566253662109375,GUROBI_ERROR_10010,,,,,,,ACCEPT_ALL_UB,37400.0,0.7219251336898396,
